stop_id,stop_name,stop_lat,stop_lon,location_type
31770001,Stykkisholmur - hofnin,65.077996,-22.72399,0
31770002,Stykkisholmur - Olis,65.072023,-22.733308,0
35111819,Melahverfi,64.38244,-21.849571,0
36091900,Borgarnes,64.54366,-21.911567,0
36091901,Bifrost,64.766313,-21.552072,0
36091902,Hvanneyri,64.563512,-21.760036,0
36091903,Kleppjarnsreykir,64.655831,-21.403658,0
36091904,Reykholt,64.664498,-21.294091,0
36091906,Baula,64.674734,-21.666195,0
36091907,ithrottamidstodin,64.5402084852402,-21.921574032679001,0
36091908,Varmalandsskoli,64.689536,-21.593357,0
37090001,Grundarfjordur,64.925097,-23.260496,0
37100001,Vatnaleid,64.9657155788255,-22.8892991922126,0
37130001,Vegamot,64.849237,-22.733502,0
37140001,olafsvik,64.893979,-23.704382,0
37140002,Rif,64.921473,-23.829734,0
37140003,Hellissandur,64.917249,-23.883747,0
38110001,Budardalur,65.108063,-21.763202,0
38110002,Skriduland,65.3821852089881,-21.8762267930329,0
45020001,Kroksfjardarnes,65.45467,-21.923182,0
45020004,Kroksfjardarnes,65.454697943332803,-21.924041206859901,0
49080001,Stadarskali,65.144715,-21.083616,0
49110001,Holmavik - Kaupfelag,65.700898,-21.685735,0
52000001,Saudarkrokur - N1,65.740862,-19.637706,0
52000002,Varmahlid,65.553491,-19.446279,0
55080001,Hvammstangavegur,65.352475800767095,-20.884436520936799,0
55080003,Vidigerdi,65.381,-20.645,0
56040001,Blonduos,65.659872,-20.2769,0
56110001,Skagastrond,65.8242363570201,-20.300123841206,0
60000001,Midbaer,65.683053,-18.09,0
60000007,thorunnarstraeti / MA,65.676412,-18.098052,0
60000009,thorunnarstraeti / Hlid,65.675047,-18.097684,0
60000010,thorunnarstraeti / Sjukrahus,65.673714,-18.096709,0
60000011,thorunnarstraeti / Sjukrahus,65.673563,-18.097146,0
60000012,thorunnarstraeti / Budartrod,65.67051,-18.095514,0
60000013,thorunnarstraeti / Laekjargata,65.668507,-18.095915,0
60000015,Naustabraut / Krokeyrarnof,65.664222,-18.090241,0
60000019,Naustagata / Vallartun,65.661674,-18.094439,0
60000020,Naustagata / Vallartun,65.66135,-18.09669,0
60000021,Kjarnagata / Somatun,65.662827,-18.099084,0
60000022,Kjarnagata / Somatun,65.662609,-18.099091,0
60000023,Naustaskoli,65.665331,-18.101314,0
60000024,Naustaskoli,65.665231,-18.101313,0
60000027,Kjarnagata / Bonus,65.668767,-18.108311,0
60000028,Kjarnagata / asatun,65.668827,-18.108455,0
60000029,Myrarvegur / Hringteigur,65.669796,-18.101431,0
60000030,Myrarvegur / Hringteigur,65.669739,-18.101614,0
60000031,Myrarvegur / Verkmenntaskoli,65.671948,-18.104293,0
60000032,Myrarvegur / Verkmenntaskoli,65.672619,-18.104441,0
60000035,Skogarlundur / Birkilundur,65.6743,-18.1074,0
60000037,Skogarlundur / Hlidarlundur,65.673676,-18.115512,0
60000038,Skogarlundur / Hjallalundur,65.674142,-18.119973,0
60000039,Skogarlundur / Hjallalundur,65.673827,-18.118833,0
60000040,Skogarlundur / Hrisalundur,65.676372,-18.122134,0
60000041,Skogarlundur / Furulundur,65.676092,-18.122203,0
60000042,thingvallastraeti / Hrisalundur,65.67796,-18.118367,0
60000043,thingvallastraeti / Grundargerdi,65.678032,-18.119354,0
60000045,thingvallastraeti / Dalsbraut,65.678355,-18.112794,0
60000052,thorunnarstraeti / Hamarstigur,65.68085,-18.100242,0
60000053,thorunnarstraeti / Hamarstigur,65.681825,-18.100031,0
60000054,thorunnarstraeti / Logreglustod,65.684553,-18.100572,0
60000055,thorunnarstraeti / Logreglustod,65.685086,-18.100399,0
60000056,Glerargata / thorunnarstraeti,65.687484,-18.098031,0
60000057,Drottningarbraut,65.680149,-18.087338,0
60000061,Adalstraeti / Duggufjara,65.668997,-18.085852,0
60000062,Adalstraeti / Duggufjara,65.66892,-18.08582,0
60000063,Adalstraeti / Minjasafn,65.666318,-18.084971,0
60000064,Adalstraeti / Minjasafn,65.666535,-18.084775,0
60000065,Skautaholl,65.664106,-18.082991,0
60000066,Skautaholl,65.664067,-18.083244,0
60000067,Midhusabraut,65.661629,-18.084111,0
60000068,Midhusabraut,65.661222,-18.08483,0
60000069,Glerargata / Eidsvallagata,65.685509,-18.091164,0
60000070,Glerargata / Eyrarvegur,65.687259,-18.096295,0
60000071,Borgarbraut / Glerartorg,65.688442,-18.103093,0
60000072,Borgarbraut / Glerartorg,65.688173,-18.103687,0
60000073,Borgarbraut / Haskoli,65.687106,-18.120173,0
60000074,Borgarbraut / Haskoli,65.687289,-18.122405,0
60000075,Hlidarbraut / Borgarbraut,65.686596,-18.129162,0
60000076,Merkigil / Kidagil,65.684259,-18.130902,0
60000077,Merkigil / Kidagil,65.684187,-18.131765,0
60000078,Merkigil / Vesturgil,65.683851,-18.138579,0
60000079,Merkigil / Vesturgil,65.683492,-18.138369,0
60000080,Merkigil / Skuggagil,65.68549,-18.14048,0
60000081,Merkigil / Urdargil,65.687645,-18.141245,0
60000082,Merkigil / Urdargil,65.687563,-18.141172,0
60000083,Bugdusida / Nupasida,65.688269,-18.136218,0
60000084,Bugdusida / Vestursida,65.688803,-18.135289,0
60000085,Vestursida / Logmannshlid,65.689778,-18.138472,0
60000086,Vestursida / Logmannshlid,65.689528,-18.137961,0
60000087,Vestursida / Brattasida,65.691614,-18.14159,0
60000088,Vestursida / Brattasida,65.691989,-18.141542,0
60000089,Vestursida / Baejarsida,65.694333,-18.143371,0
60000090,Vestursida / Baejarsida,65.694557,-18.14418,0
60000091,Midsida,65.69608,-18.14319,0
60000092,Midsida / Moasida,65.696066,-18.142001,0
60000093,Midsida / Mulasida,65.694974,-18.136863,0
60000094,Midsida / Mulasida,65.694808,-18.13657,0
60000095,Bugdusida / Bjarg,65.694203,-18.132513,0
60000096,Bugdusida / Bjarg,65.694296,-18.132572,0
60000097,Austursida / Lindarsida,65.695,-18.12924,0
60000098,Austursida / Lindarsida,65.694946,-18.129359,0
60000103,Skardshlid / Sunnuhlid,65.691181,-18.126235,0
60000105,Skardshlid / Fosshlid,65.689081,-18.124116,0
60000108,Glerarskoli,65.68822,-18.117563,0
60000110,Hofdahlid / ashlid,65.68837,-18.112498,0
60000112,Hlidarbol,65.690419,-18.109798,0
60000113,Horgarbraut / thverholt,65.693625,-18.114872,0
60000114,Horgarbraut / Undirhlid,65.691858,-18.109864,0
60000115,Horgarbraut / Storholt,65.690776,-18.107598,0
60000116,Horgarbraut / Storholt,65.69093,-18.107199,0
60000117,Glerarbru,65.689287,-18.102869,0
60000118,Glerarbru,65.689223,-18.103407,0
60000119,Tryggvabraut / Hvannavellir,65.689801,-18.09744,0
60000120,Hjalteyrargata / Furuvellir,65.691337,-18.091652,0
60000123,Hjalteyrargata / Granufelagsgata,65.686749,-18.082842,0
60000124,Rettarhvammur,65.679715,-18.131744,0
60000125,Rettarhvammur,65.678866,-18.131584,0
60000126,thingvallastraeti / Palmholt,65.677699,-18.12388,0
60000128,Skogarlundur / Hlidarlundur,65.673686,-18.114603,0
60000129,Mimisbraut / Verkmenntaskoli,65.672467,-18.103809,0
60000130,thingvallastraeti / Furulundur,65.677423,-18.126252,0
60000132,Hjalteyrargata / Grenivellir,65.689563,-18.086457,0
60000137,thingvallastraeti / Byggdavegur,65.679119,-18.103151,0
60000139,Kaupvangsstraeti,65.680587,-18.090284,0
60000140,Hlidarbraut / Trollagil,65.686593,-18.129323,0
60000141,Glerargata / Radhus,65.685184,-18.091117,0
60000142,Tryggvabraut / Slokkvistod,65.691062,-18.093708,0
60000143,Tryggvabraut / Hvannavellir,65.689918,-18.097514,0
60000150,Akureyri - Hof,65.68395,-18.08767,0
60000151,Hjalteyrargata / Granufelagsgata,65.68643,-18.0832,0
60000152,Hjalteyrargata / Grenivellir,65.68965,-18.0865,0
60000153,Skardshlid / Undirhlid,65.69111,-18.1118,0
60000154,Skardshlid / Boginn,65.693,-18.1184,0
60000155,Smarahlid,65.69277,-18.1254,0
60000156,Hlidarbraut / Austursida,65.6948,-18.1255,0
60000157,Smarahlid,65.69275,-18.1255,0
60000158,Skardshlid / Boginn,65.69296,-18.1185,0
60000159,Skardshlid / Undirhlid,65.69095,-18.1115,0
60000160,Merkigil / Skuggagil,65.685215,-18.139989,0
60000161,Dalsbraut / Storagerdi,65.6804,-18.1159,0
60000162,Dalsbraut / Klettaborg,65.68494,-18.1152,0
60000163,Dalsbraut / Nordurslod,65.68426,-18.1158,0
60000164,Dalsbraut / Storagerdi,65.67955,-18.1159,0
60000165,thingvallastraeti / Myrarvegur,65.678781,-18.108669,0
60000166,thorunnarstraeti / ithrottaholl,65.67809,-18.09917,0
60000167,Skogarlundur / Birkilundur,65.67435,-18.1073,0
60000168,Naustabraut / Krokeyrarnof,65.66406,-18.0899,0
60000169,thorunnarstraeti / Laekjargata,65.66857,-18.0957,0
60000170,thorunnarstraeti / Budartrod,65.67141,-18.0958,0
60000172,thorunnarstraeti / ithrottaholl,65.67835,-18.099,0
60000173,thingvallastraeti / Byggdavegur,65.67931,-18.1016,0
60000174,thingvallastraeti / Myrarvegur,65.67877,-18.1086,0
60000175,Hafnarstraeti / Adalstraeti,65.67218,-18.0859,0
60000176,Hafnarstraeti / Adalstraeti,65.67254,-18.0863,0
60000177,Drottningarbraut,65.6801,-18.0872,0
60000178,thingvallastraeti / Dalsbraut,65.678262,-18.115904,0
60000179,Kjarnagata / Naustagata,65.66117,-18.09893,0
60000183,Kjarnagata / Joninnuhagi A,65.656984,-18.094501,0
60000184,Kjarnagata / Joninnuhagi V,65.656452,-18.097456,0
60000185,Wilhelminugata / Nonnahagi N,65.65661,-18.0905,0
60000186,Wilhelminugata / Nonnahagi S,65.65653,-18.09028,0
60000187,Naustabraut / Davidshagi V,65.659628,-18.090155,0
60000188,Naustabraut / Davidshagi A,65.65982,-18.09021,0
60000189,Kjarnagata / Geirthrudarhagi A,65.659261,-18.096754,0
60000190,Kjarnagata / Elisabetarhagi,65.660625,-18.099883,0
60000191,Kjarnagata / Geirthrudarhagi V,65.658408,-18.099526,0
61000001,Husavik,66.046915,-17.343375,0
61000005,Jokulsa a Fjollum,65.626341,-16.17725,0
62500001,olafsfjordur - Adalgata,66.07082,-18.655939,0
62500002,Siglufjordur - Olis,66.149834,-18.903148,0
62500003,Siglufjordur - Snorragata sudur,66.142078,-18.915306,0
62500004,Siglufjordur - Snorragata sudur,66.141952,-18.915041,0
62500005,olafsfjordur - Adalgata,66.070939,-18.657531,0
62500006,olafsfjordur - Mulavegur,66.074536,-18.642085,0
62500007,olafsfjordur - Mulavegur,66.074606,-18.642297,0
64000001,Dalvik,65.966988,-18.529751,0
65060001,Hjalteyri - Vegamot,65.758471,-18.232226,0
65060002,Litli arskogssandur - Vegamot,65.928321,-18.364432,0
66070001,Myvatn - Reykjahlid,65.642,-16.911,0
66070002,Skutustadir,65.567,-17.029,0
66090001,Adaldalsvegur,65.886061,-17.437669,0
66120001,Fnjoskarbru,65.7467,-17.912,0
66120002,Nordausturvegur,65.705251,-17.622566,0
66120003,Fossholl - Godafoss,65.686,-17.539,0
66120004,Laugar,65.7211000968779,-17.3719457585166,0
66120005,Laugar - Einarsstadaskali,65.7381532924222,-17.4090906750738,0
70007101,Seydisfjordur - Herdubreid,65.260099999999994,-14.0067,0
73007351,Reydarfjordur / Fjardarbyggdarhollin,65.033900000000003,-14.2121,0
73007352,Reydarfjordur - Barkur,65.031300000000002,-14.206799999999999,0
73007353,Reydarfjordur - Molinn,65.0323,-14.2186,0
73007354,Reydarfjordur - Orkuskalinn,65.034400000000005,-14.2278,0
73007356,Eskifjordur - Sundlaug,65.077299999999994,-14.035,0
73007357,Eskifjordur - Shellskali,65.075800000000001,-14.0221,0
73007358,Eskifjordur - Steinholt,65.066599999999994,-14.0038,0
73007359,Eskifjordur - Valholl,65.070800000000006,-14.0131,0
73007360,Reydarfjordur - Launafl,65.03045,-14.12365,0
73007401,Nordfjordur - Nesbakki,65.148499999999999,-13.667999999999999,0
73007402,Nordfjordur - VA,65.148899999999998,-13.6785,0
73007403,Nordfjordur - Midstraeti,65.1484,-13.69,0
73007404,Nordfjordur - Hafnarbraut,65.1479,-13.6982,0
73007405,Nordfjordur - Orkuskalinn,65.147499999999994,-13.706899999999999,0
73007551,Faskrudsfjordur - Kirkjugardur,64.934200000000004,-14.0281,0
73007553,Faskrudsfjordur - Skrudur,64.929199999999994,-14.0076,0
73007557,Stodvarfjordur - Brekkan,64.833,-13.8738,0
73007558,Reydarfjordur - Barkur,65.031219,-14.206566,0
75097201,Borgarfjordur - Fjardarborg,65.5274,-13.8172,0
76137601,Breiddalsvik - Kaupfjelagid,64.7921,-14.0094,0
76177651,Djupivogur - Hotel Framtid,64.656300000000002,-14.2807,0
76200001,Vopnafjordur - Vegamot,65.459261,-15.50708,0
76200002,Skjoldolfsstadir,65.31667,-15.1163,0
76200003,Fellabaer - Olis,65.2825,-14.4257,0
76200005,Egilsstadir - Tjaldsvaedid,65.2587083533151,-14.4069628003902,0
76207002,Egilsstadir - Flugvollur,65.274799999999999,-14.4062,0
76207005,Egilsstadir - ithrottamidstod,65.266800000000003,-14.3965,0
77080001,Hofn i Hornafirdi - Sundlaug,64.254227,-15.207482,0
77080002,Freysnes,63.990386,-16.893033,0
77080003,Skaftafell,64.015611,-16.965545,0
77080004,Skaftafell,64.015599,-16.9654,0
77080005,Freysnes,63.990355,-16.893124,0
77080007,Jokulsarlon,64.048489,-16.178764,0
77080008,Jokulsarlon,64.048489,-16.178764,0
77087801,Hofn - Flugvollur,64.302199999999999,-15.2262,0
80000001,Landeyjahofn,63.5302704101473,-20.1174929082944,0
82000001,Selfoss - N1,63.937021999999999,-20.987521999999998,0
82000002,Selfoss - Radhusid,63.937351,-21.001897,0
82000003,Hrismyri,63.9458672278451,-21.009603245661,0
82000004,Fossnes,63.9454144510351,-21.0112135226167,0
82000005,Selfoss - Radhusid,63.937271000000003,-21.001902000000001,0
82000006,Selfoss - FSU,63.932287,-20.999224,0
82000011,Selfoss - Vallaskoli,63.933829,-20.995979,0
82000012,Selfoss - Sundholl,63.935726,-20.998903,0
82000013,Selfoss - Sundholl,63.935719,-20.998998,0
82000036,Selfoss - Vallaskoli,63.933871,-20.995996,0
85080001,Vik i Myrdal,63.4176417832814,-19.0005910349656,0
85090002,Kirkjubaejarklaustur,63.793694,-18.03875,0
86130001,Hvolsvollur,63.749494,-20.23306,0
86130002,Hvolsvollur,63.749747,-20.232882,0
86130003,Skogar,63.5273201394052,-19.5121962579437,0
86140001,Hella,63.834862,-20.401652,0
86140002,Hella,63.834994,-20.401563,0
87100001,Fludir,64.1308641273949,-20.3214083190065,0
87160001,Hveragerdi,63.995477,-21.184366,0
87160002,Hveragerdi,63.995464,-21.184515,0
87170001,thorlakshofn,63.856668,-21.383841,0
87190001,Borg i Grimsnesi,64.0746664731188,-20.7643082216857,0
87190003,thrastarlundur,64.01444,-20.949087,0
87190004,thoroddsstadir,64.119065,-20.708499,0
87190005,thoroddsstadir,64.119199,-20.708822,0
87200001,Brautarholt,64.023167,-20.521894,0
87200002,Skeida- og thjorsardalsvegur,64.046013,-20.411393,0
87210001,Reykholt,64.177459,-20.453062,0
87210002,Laugaras. Blaskogabyggd,64.1124128088205,-20.5056009277731,0
87210003,Laugarvatn,64.220175,-20.732191,0
90000001,Laekjartorg B,64.147504999999995,-21.934808,0
90000002,thjodleikhusid,64.146761999999995,-21.931048000000001,0
90000003,Hallargardurinn,64.143101000000001,-21.940087999999999,0
90000004,MR,64.146477000000004,-21.937258,0
90000006,BSi,64.137099,-21.933662,0
90000007,BSi,64.137941598162499,-21.9339090580538,0
90000009,oskjuhlid,64.130841,-21.929604,0
90000011,Snorrabraut,64.138750000000002,-21.921420000000001,0
90000013,Kringlan,64.131921000000006,-21.889215,0
90000015,Kringlumyrarbraut,64.130009,-21.900467,0
90000016,Kringlumyrarbraut,64.129588,-21.899836,0
90000018,artun B,64.123754000000005,-21.821591000000002,0
90000019,artun A,64.124213999999995,-21.822106999999999,0
90000020,Grandi,64.155814000000007,-21.941402,0
90000021,Grandagardur,64.153042999999997,-21.951070000000001,0
90000022,Myrargata,64.151381000000001,-21.948571000000001,0
90000029,Skarfagardar,64.153822000000005,-21.869633,0
90000030,thjodskjalasafnid,64.142627000000005,-21.90634,0
90000031,Hatun,64.140660999999994,-21.896675999999999,0
90000032,Engjateigur,64.140141999999997,-21.887948000000002,0
90000033,Laugardalsholl,64.138023000000004,-21.877569999999999,0
90000034,Laugardalur,64.135553000000002,-21.873334,0
90000036,Teigar,64.144585000000006,-21.892053000000001,0
90000037,Tun,64.143826000000004,-21.892754,0
90000038,Morkin,64.129480999999998,-21.863616,0
90000039,Morkin,64.129536999999999,-21.863101,0
90000040,Skeidarvogur,64.132948999999996,-21.855219999999999,0
90000041,Heimar,64.133503,-21.869105,0
90000042,Heimar,64.132639,-21.868289,0
90000044,Ljosheimar,64.13203,-21.863386999999999,0
90000045,Glaesibaer,64.133900999999994,-21.867151,0
90000046,Laugardalur,64.136435000000006,-21.874203000000001,0
90000047,Laugardalsholl,64.139195999999998,-21.879543000000002,0
90000048,Engjateigur,64.140316999999996,-21.889824000000001,0
90000049,Hatun,64.141194999999996,-21.898187,0
90000050,thjodskjalasafnid,64.142926,-21.907164,0
90000051,Skarfagardar,64.153716000000003,-21.869696000000001,0
90000052,Baronsstigur,64.144475,-21.918977999999999,0
90000054,thjodleikhusid,64.146842000000007,-21.930941000000001,0
90000055,Laekjartorg A,64.147464999999997,-21.936230999999999,0
90000056,Radhusid,64.146559999999994,-21.942413999999999,0
90000057,Radhusid,64.146261999999993,-21.941607000000001,0
90000061,Myrargata,64.151683000000006,-21.949006000000001,0
90000062,Grandagardur,64.153109000000001,-21.949784000000001,0
90000063,Grunnslod,64.154464000000004,-21.947669000000001,0
90000064,Fiskislod,64.155849000000003,-21.945205000000001,0
90000068,Stekkjarbakki,64.107754999999997,-21.841087000000002,0
90000069,Leirubakki,64.104746000000006,-21.835345,0
90000071,Seljakirkja,64.098157999999998,-21.846830000000001,0
90000072,Seljakirkja,64.098067999999998,-21.846626000000001,0
90000073,Eyjabakki,64.110277999999994,-21.828901999999999,0
90000074,Dvergabakki,64.110315,-21.834713000000001,0
90000075,Mjodd,64.109701999999999,-21.842642999999999,0
90000076,Vikin,64.120518000000004,-21.854944,0
90000077,Bustadakirkja,64.120818999999997,-21.860312,0
90000078,Hordaland,64.121407000000005,-21.865542999999999,0
90000079,Grimsbaer,64.122631999999996,-21.876021999999999,0
90000080,Adalland,64.123416000000006,-21.883334000000001,0
90000081,Borgarspitalinn,64.124171000000004,-21.888175,0
90000083,RuV,64.125810999999999,-21.888448,0
90000084,RuV,64.125855000000001,-21.887882999999999,0
90000085,Glaesibaer,64.133969,-21.866965,0
90000086,Fellsmuli,64.131416000000002,-21.883033000000001,0
90000087,Haaleitisbraut,64.133427999999995,-21.882667999999999,0
90000088,Samgongustofa,64.136689000000004,-21.887231,0
90000089,Lagmuli,64.137862999999996,-21.891022,0
90000090,Hateigsskoli,64.137293999999997,-21.898216000000001,0
90000091,Hateigskirkja,64.138126999999997,-21.904177000000001,0
90000092,Medalholt,64.138844000000006,-21.909261999999998,0
90000093,Raudararstigur,64.140247000000002,-21.915137999999999,0
90000094,thjodminjasafnid,64.142291,-21.949048999999999,0
90000096,Grandavegur,64.147909999999996,-21.960201000000001,0
90000097,Meistaravellir,64.147192000000004,-21.963691000000001,0
90000098,KR,64.146040999999997,-21.965254999999999,0
90000099,Kaplaskjolsvegur,64.144987,-21.969866,0
90000114,Kaplaskjol,64.144683000000001,-21.97099,0
90000115,KR,64.146022000000002,-21.96482,0
90000116,Meistaravellir,64.147147000000004,-21.963372,0
90000117,Grandavegur,64.147845000000004,-21.959979000000001,0
90000119,Raudararstigur,64.140139000000005,-21.915417000000001,0
90000120,Medalholt,64.138605999999996,-21.908553000000001,0
90000121,Hateigskirkja,64.137991999999997,-21.903821000000001,0
90000122,Hateigsskoli,64.137244999999993,-21.898561999999998,0
90000124,Lagmuli,64.137737000000001,-21.891639999999999,0
90000125,Samgongustofa,64.136178999999998,-21.887205000000002,0
90000126,Haaleitisbraut,64.133848,-21.883876999999998,0
90000127,Fellsmuli,64.131478000000001,-21.883642999999999,0
90000129,thveras,64.1035448158214,-21.783479,0
90000132,Borgarspitalinn,64.123796999999996,-21.886690000000002,0
90000133,Adalland,64.123012000000003,-21.881727999999999,0
90000134,Grimsbaer,64.122275000000002,-21.874306000000001,0
90000135,Hordaland,64.121174999999994,-21.864595999999999,0
90000136,Bustadakirkja,64.120459999999994,-21.858523000000002,0
90000137,Vikin,64.120418000000001,-21.852499000000002,0
90000138,Ellidaardalur,64.117293000000004,-21.844929,0
90000139,Dvergabakki,64.110214999999997,-21.834441999999999,0
90000140,Eyjabakki,64.110163999999997,-21.828050000000001,0
90000141,Holabrekkuskoli,64.108001999999999,-21.817554999999999,0
90000142,Austurgerdi,64.120923000000005,-21.853695999999999,0
90000143,Austurgerdi,64.120937999999995,-21.853898000000001,0
90000144,Leirubakki,64.104906999999997,-21.835332999999999,0
90000145,Stekkjarbakki,64.108241000000007,-21.840572000000002,0
90000146,Landspitali Fossvogi,64.123007000000001,-21.8916,0
90000148,Hadegismoar,64.113864000000007,-21.776368000000002,0
90000150,Grundargerdi,64.127955999999998,-21.870843000000001,0
90000151,Ellidaardalur,64.118983999999998,-21.845509,0
90000154,Baejarhals,64.120681000000005,-21.808814000000002,0
90000155,Vogar,64.134956000000003,-21.849685000000001,0
90000156,Holtagardar,64.141338000000005,-21.850282,0
90000157,Saegardar,64.143242000000001,-21.852083,0
90000158,Bardastadir,64.156867000000005,-21.750616999999998,0
90000159,Saegardar,64.142990999999995,-21.852385000000002,0
90000160,Sundagardar,64.150577999999996,-21.871116000000001,0
90000161,Akurgerdi,64.128536999999994,-21.874255999999999,0
90000162,LHi Laugarnesi,64.151443,-21.882252000000001,0
90000163,Laugalaekur,64.149201000000005,-21.884996000000001,0
90000164,Laugarnesvegur,64.146968000000001,-21.888725999999998,0
90000165,Soltun,64.146184000000005,-21.896419999999999,0
90000167,Landakot,64.147752999999994,-21.951418,0
90000168,asvallagata,64.146702000000005,-21.954384000000001,0
90000169,Reynimelur,64.145408000000003,-21.958062999999999,0
90000170,Hagi,64.143855000000002,-21.962456,0
90000171,Melaskoli,64.142178999999999,-21.958518999999999,0
90000172,Kvisthagi,64.141748000000007,-21.961682,0
90000173,Dunhagi,64.138790999999998,-21.958537,0
90000174,islensk Erfdagreining,64.135388000000006,-21.944293999999999,0
90000175,islensk Erfdagreining,64.135558000000003,-21.943653000000001,0
90000176,aegisida,64.142610000000005,-21.965501,0
90000177,Reykjavikurflugvollur,64.132627999999997,-21.949452999999998,0
90000178,Reykjavikurflugvollur,64.132694999999998,-21.949186999999998,0
90000179,asvallagata,64.146711999999994,-21.954029999999999,0
90000180,Landakot,64.147682000000003,-21.951281000000002,0
90000182,Soltun,64.146084999999999,-21.895788,0
90000183,Laugarnesvegur,64.146955000000005,-21.888466999999999,0
90000184,Laugalaekur,64.149219000000002,-21.884687,0
90000185,LHi Laugarnesi,64.150977999999995,-21.882624,0
90000187,Dalbraut,64.150644,-21.875004000000001,0
90000188,Laugaras,64.149017999999998,-21.867405999999999,0
90000190,Bakkastadir,64.158095000000003,-21.751086999999998,0
90000191,Holtagardar,64.140213000000003,-21.850695999999999,0
90000192,Sudurver,64.130847000000003,-21.902054,0
90000193,Vogar,64.133594000000002,-21.850186999999998,0
90000198,Birtingakvisl,64.123307,-21.822564,0
90000200,Skerjafjordur,64.126020999999994,-21.949149999999999,0
90000201,Skeljanes,64.128043000000005,-21.946857999999999,0
90000202,Skeljanes,64.128020000000006,-21.947071000000001,0
90000203,Bauganes,64.130487000000002,-21.953125,0
90000204,thorragata,64.132767000000001,-21.952677999999999,0
90000205,thorragata,64.132907000000003,-21.953046000000001,0
90000206,Skerjagardar,64.135620000000003,-21.956061999999999,0
90000207,Studentagardar,64.137293,-21.954183,0
90000208,Kvisthagi,64.141752999999994,-21.961425999999999,0
90000209,Hagatorg,64.141204999999999,-21.954021999999998,0
90000210,thjodarbokhladan,64.1435118726051,-21.9511478070477,0
90000211,Hedinsgata,64.152135000000001,-21.881371000000001,0
90000212,Hofdatorg,64.1453635005561,-21.9075736844657,0
90000213,Laugardalslaug,64.146651000000006,-21.879681000000001,0
90000214,Laugarasvegur,64.146765000000002,-21.872312999999998,0
90000215,Hrafnista,64.146572000000006,-21.866614999999999,0
90000216,Dragavegur,64.145149000000004,-21.864176,0
90000217,Austurbrun,64.143991,-21.864578000000002,0
90000218,Holsvegur,64.142426,-21.860592,0
90000219,Sunnutorg,64.141076999999996,-21.861325999999998,0
90000220,Langholtsskoli,64.138677000000001,-21.859358,0
90000221,Langholtskirkja,64.136089999999996,-21.856742000000001,0
90000222,Skeidarvogur,64.133346000000003,-21.854507999999999,0
90000223,MS,64.131214,-21.861474999999999,0
90000224,armuli,64.132621999999998,-21.873460999999999,0
90000225,Grensas,64.130303999999995,-21.875174999999999,0
90000226,Haskolatorg,64.140344,-21.950761,0
90000227,thjodminjasafnid,64.142334000000005,-21.948415000000001,0
90000228,Haagerdi,64.126182,-21.864211000000001,0
90000229,Borgargerdi,64.124852000000004,-21.859741,0
90000230,Tunguvegur,64.122957,-21.855559,0
90000231,Landspitali Fossvogi,64.123247000000006,-21.891514999999998,0
90000232,Slettuvegur,64.123625000000004,-21.894418999999999,0
90000233,Dunhagi,64.138760000000005,-21.957975000000001,0
90000234,Tunguvegur,64.123034000000004,-21.855433000000001,0
90000235,Borgargerdi,64.124973999999995,-21.859756000000001,0
90000236,Haagerdi,64.126677000000001,-21.865428999999999,0
90000237,Grundargerdi,64.128128000000004,-21.871257,0
90000238,Akurgerdi,64.128591,-21.874015,0
90000239,Grensas,64.130322000000007,-21.874594999999999,0
90000240,armuli,64.1322884879095,-21.8732541943065,0
90000241,Ljosheimar,64.131991999999997,-21.863696000000001,0
90000242,MS,64.131254999999996,-21.860710000000001,0
90000243,Langholtskirkja,64.136089999999996,-21.856421000000001,0
90000244,Langholtsskoli,64.138972999999993,-21.859317000000001,0
90000245,Sunnutorg,64.141084000000006,-21.861124,0
90000246,Verold,64.139741000000001,-21.951910999999999,0
90000247,Austurbrun,64.143486999999993,-21.864643000000001,0
90000248,Dragavegur,64.145522999999997,-21.863876000000001,0
90000249,Hrafnista,64.146758000000005,-21.867253000000002,0
90000250,Laugarasvegur,64.146877000000003,-21.873929,0
90000251,Laugardalslaug,64.146805999999998,-21.879884000000001,0
90000252,Hofdatorg,64.145431000000002,-21.908256999999999,0
90000253,Hedinsgata,64.152190000000004,-21.880973000000001,0
90000254,thjodarbokhladan,64.1434555523398,-21.9514627933193,0
90000255,Hagatorg,64.14219,-21.953469,0
90000256,Studentagardar,64.137371000000002,-21.954611,0
90000257,Skerjagardar,64.135383000000004,-21.956831999999999,0
90000258,Bauganes,64.130375999999998,-21.952942,0
90000259,Kjarvalsstadir,64.138238999999999,-21.911937000000002,0
90000260,Nethylur,64.122247999999999,-21.814985,0
90000261,Birtingakvisl,64.12348,-21.821,0
90000262,Gullinbru,64.132431999999994,-21.814488000000001,0
90000263,Kjarvalsstadir,64.138356999999999,-21.912098,0
90000264,Ingunnarskoli,64.126644999999996,-21.757383000000001,0
90000265,Geislabaugur,64.126738000000003,-21.750591,0
90000266,thordarsveigur,64.126209000000003,-21.743942000000001,0
90000267,Austurver,64.127986000000007,-21.886471,0
90000268,Borgarleikhus,64.128443000000004,-21.895755000000001,0
90000269,Saemundarskoli,64.125862999999995,-21.739941999999999,0
90000270,MH,64.131308000000004,-21.907267999999998,0
