route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
ST.5,20220814_MTWTF--_8,511259,Nordlingaholt,,0,4176_5-A,5_1006242_1_6
ST.5,20220814_MTWTF--_8,511260,Nordlingaholt,,0,4179_5-B,5_1006242_1_6
ST.5,20220814_MTWTF--_8,511271,Nautholl,,1,4176_5-A,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511272,Nautholl,,1,4183_5-D,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511273,Nautholl,,1,4184_5-E,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511274,Nautholl,,1,4179_5-B,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511275,Nautholl,,1,4176_5-A,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511276,Nautholl,,1,4182_5-C,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511277,Nautholl,,1,4183_5-D,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511278,Nautholl,,1,4184_5-E,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511279,Nautholl,,1,4183_5-D,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511280,Nautholl,,1,4184_5-E,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511281,Nautholl,,1,4176_5-A,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511282,Nautholl,,1,4182_5-C,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511283,Nautholl,,1,4179_5-B,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511284,Nautholl,,1,4179_5-B,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511285,Nautholl,,1,4176_5-A,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511286,Nautholl,,1,4182_5-C,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511287,Nautholl,,1,4183_5-D,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511288,Nautholl,,1,4184_5-E,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511289,Nautholl,,1,4179_5-B,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511290,Nautholl,,1,4176_5-A,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511291,Nautholl,,1,4182_5-C,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511292,Nautholl,,1,4176_5-A,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511293,Nautholl,,1,4182_5-C,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511294,Nautholl,,1,4179_5-B,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511295,Nautholl,,1,4176_5-A,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511296,Nautholl,,1,4182_5-C,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511297,Nautholl,,1,4179_5-B,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511298,Nautholl,,1,4176_5-A,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511299,Nautholl,,1,4182_5-C,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511300,Nautholl,,1,4179_5-B,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511301,Nautholl,,1,4182_5-C,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511302,Nautholl,,1,4179_5-B,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511303,Nautholl,,1,4183_5-D,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511304,Nautholl,,1,4184_5-E,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511305,Nautholl,,1,4176_5-A,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511306,Nautholl,,1,4179_5-B,5_f5_1005361_2_51
ST.5,20220814_MTWTF--_8,511318,Nautholl,,1,4176_5-A,5_f5_1005361_2_56
ST.5,20220814_MTWTF--_8,511319,Nautholl,,1,4182_5-C,5_f5_1005361_2_56
ST.5,20220814_MTWTF--_8,511320,Nautholl,,1,4179_5-B,5_f5_1005361_2_56
ST.5,20220814_MTWTF--_8,511321,Nautholl,,1,4176_5-A,5_f5_1005361_2_56
ST.5,20220814_MTWTF--_8,511322,Nautholl,,1,4182_5-C,5_f5_1005361_2_56
ST.5,20220814_MTWTF--_8,511333,Nautholl,,1,4184_5-E,5_f5_1005361_2_56
ST.5,20220814_MTWTF--_8,511341,Nautholl,,1,4182_5-C,5_f5_1005361_2_56
ST.5,20220814_MTWTF--_8,511342,Nautholl,,1,4176_5-A,5_f5_1005361_2_56
ST.5,20220814_MTWTF--_8,511343,Nautholl,,1,4179_5-B,5_f5_1005361_2_56
ST.5,20220814_MTWTF--_8,511346,Nautholl,,1,4183_5-D,5_f5_1005361_2_56
ST.5,20220814_MTWTF--_8,511349,Nautholl,,1,4179_5-B,5_f5_1005361_2_56
ST.5,20220814_MTWTF--_8,511350,Nautholl,,1,4182_5-C,5_f5_1005361_2_56
ST.5,20220814_MTWTF--_8,511351,Nautholl,,1,4179_5-B,5_f5_1005361_2_56
ST.5,20220814_MTWTF--_8,511352,Nautholl,,1,4176_5-A,5_f5_1005361_2_56
ST.5,20230224_------S_51,517941,Nordlingaholt,,0,4177_5-B,5_1006242_1_3
ST.5,20230224_------S_51,517959,Nordlingaholt,,0,4177_5-B,5_1006242_1_6
ST.5,20230224_------S_51,517960,Nordlingaholt,,0,4174_5-A,5_1006242_1_6
ST.5,20230224_------S_51,517961,Nordlingaholt,,0,4180_5-C,5_1006242_1_6
ST.5,20230224_------S_51,517962,Nordlingaholt,,0,4177_5-B,5_1006242_1_6
ST.5,20230224_------S_51,517963,Nordlingaholt,,0,4174_5-A,5_1006242_1_6
ST.5,20230224_------S_51,517964,Nordlingaholt,,0,4180_5-C,5_1006242_1_6
ST.5,20230224_------S_51,517965,Nordlingaholt,,0,4177_5-B,5_1006242_1_6
ST.5,20230224_------S_51,517966,Nordlingaholt,,0,4174_5-A,5_1006242_1_6
ST.5,20230224_------S_51,517967,Nordlingaholt,,0,4180_5-C,5_1006242_1_6
ST.5,20230224_------S_51,517968,Nordlingaholt,,0,4174_5-A,5_1006242_1_6
ST.5,20230224_------S_51,517969,Nordlingaholt,,0,4177_5-B,5_1006242_1_6
ST.5,20230224_------S_51,517970,Nordlingaholt,,0,4180_5-C,5_1006242_1_6
ST.5,20230224_------S_51,517971,Nordlingaholt,,0,4174_5-A,5_1006242_1_6
ST.5,20230224_------S_51,517972,Nordlingaholt,,0,4177_5-B,5_1006242_1_6
ST.5,20230224_------S_51,517973,Nordlingaholt,,0,4180_5-C,5_1006242_1_6
ST.5,20230224_------S_51,517974,Nordlingaholt,,0,4174_5-A,5_1006242_1_6
ST.5,20230224_------S_51,517975,Nordlingaholt,,0,4177_5-B,5_1006242_1_6
ST.5,20230224_------S_51,517976,Nordlingaholt,,0,4180_5-C,5_1006242_1_6
ST.5,20230224_------S_51,517977,Nordlingaholt,,0,4174_5-A,5_1006242_1_6
ST.5,20230224_------S_51,517978,Nordlingaholt,,0,4177_5-B,5_1006242_1_6
ST.5,20230224_------S_51,517979,Nordlingaholt,,0,4180_5-C,5_1006242_1_6
ST.5,20230224_------S_51,517988,Nordlingaholt,,0,4180_5-C,5_1006242_1_6
ST.5,20230224_------S_51,517989,Nordlingaholt,,0,4177_5-B,5_1006242_1_6
ST.5,20230224_------S_51,517990,Nordlingaholt,,0,4174_5-A,5_1006242_1_6
ST.5,20230224_------S_51,517991,Nordlingaholt,,0,4180_5-C,5_1006242_1_6
ST.5,20230224_------S_51,517994,Nordlingaholt,,0,4180_5-C,5_1006242_1_6
ST.5,20230224_------S_51,517995,Nordlingaholt,,0,4174_5-A,5_1006242_1_6
ST.5,20230224_------S_51,517996,Nordlingaholt,,0,4177_5-B,5_1006242_1_6
ST.5,20230224_------S_51,517997,Nordlingaholt,,0,4174_5-A,5_1006242_1_6
ST.5,20230224_------S_51,518062,Nautholl,,1,4177_5-B,5_f5_1005361_2_56
ST.5,20230224_------S_51,518063,Nautholl,,1,4174_5-A,5_f5_1005361_2_56
ST.5,20230224_------S_51,518064,Nautholl,,1,4180_5-C,5_f5_1005361_2_56
ST.5,20230224_------S_51,518065,Nautholl,,1,4177_5-B,5_f5_1005361_2_56
ST.5,20230224_------S_51,518071,Nautholl,,1,4177_5-B,5_f5_1005361_2_56
ST.5,20230224_------S_51,518072,Nautholl,,1,4177_5-B,5_f5_1005361_2_56
ST.5,20230224_------S_51,518073,Nautholl,,1,4174_5-A,5_f5_1005361_2_56
ST.5,20230224_------S_51,518074,Nautholl,,1,4174_5-A,5_f5_1005361_2_56
ST.5,20230224_------S_51,518075,Nautholl,,1,4180_5-C,5_f5_1005361_2_56
ST.5,20230224_------S_51,518076,Nautholl,,1,4177_5-B,5_f5_1005361_2_56
ST.5,20230224_------S_51,518077,Nautholl,,1,4174_5-A,5_f5_1005361_2_56
ST.5,20230224_------S_51,518078,Nautholl,,1,4180_5-C,5_f5_1005361_2_56
ST.5,20230224_------S_51,518079,Nautholl,,1,4177_5-B,5_f5_1005361_2_56
ST.5,20230224_------S_51,518080,Nautholl,,1,4174_5-A,5_f5_1005361_2_56
ST.5,20230224_------S_51,518104,Nautholl,,1,4180_5-C,5_f5_1005361_2_56
ST.5,20230224_------S_51,518105,Nautholl,,1,4180_5-C,5_f5_1005361_2_56
ST.5,20230224_------S_51,518106,Nautholl,,1,4177_5-B,5_f5_1005361_2_56
ST.5,20230224_------S_51,518107,Nautholl,,1,4180_5-C,5_f5_1005361_2_56
ST.5,20230224_------S_51,518108,Nautholl,,1,4174_5-A,5_f5_1005361_2_56
ST.5,20230224_------S_51,518109,Nautholl,,1,4177_5-B,5_f5_1005361_2_56
ST.5,20230224_------S_51,518110,Nautholl,,1,4180_5-C,5_f5_1005361_2_56
ST.5,20230224_------S_51,518111,Nautholl,,1,4174_5-A,5_f5_1005361_2_56
ST.5,20230224_------S_51,518112,Nautholl,,1,4177_5-B,5_f5_1005361_2_56
ST.5,20230224_------S_51,518113,Nautholl,,1,4180_5-C,5_f5_1005361_2_56
ST.5,20230224_------S_51,518114,Nautholl,,1,4174_5-A,5_f5_1005361_2_56
ST.5,20230224_------S_51,518115,Nautholl,,1,4177_5-B,5_f5_1005361_2_56
ST.5,20230224_------S_51,518116,Nautholl,,1,4180_5-C,5_f5_1005361_2_56
ST.5,20230224_------S_51,518117,Nautholl,,1,4174_5-A,5_f5_1005361_2_56
ST.5,20230224_-----S-_52,517940,Nordlingaholt,,0,4178_5-B,5_1006242_1_3
ST.5,20230224_-----S-_52,517946,Nordlingaholt,,0,4178_5-B,5_1006242_1_6
ST.5,20230224_-----S-_52,517947,Nordlingaholt,,0,4178_5-B,5_1006242_1_6
ST.5,20230224_-----S-_52,517948,Nordlingaholt,,0,4181_5-C,5_1006242_1_6
ST.5,20230224_-----S-_52,517949,Nordlingaholt,,0,4175_5-A,5_1006242_1_6
ST.5,20230224_-----S-_52,517955,Nordlingaholt,,0,4175_5-A,5_1006242_1_6
ST.5,20230224_-----S-_52,517956,Nordlingaholt,,0,4178_5-B,5_1006242_1_6
ST.5,20230224_-----S-_52,517957,Nordlingaholt,,0,4181_5-C,5_1006242_1_6
ST.5,20230224_-----S-_52,517998,Nordlingaholt,,0,4175_5-A,5_1006242_1_6
ST.5,20230224_-----S-_52,517999,Nordlingaholt,,0,4178_5-B,5_1006242_1_6
ST.5,20230224_-----S-_52,518000,Nordlingaholt,,0,4181_5-C,5_1006242_1_6
ST.5,20230224_-----S-_52,518001,Nordlingaholt,,0,4175_5-A,5_1006242_1_6
ST.5,20230224_-----S-_52,518002,Nordlingaholt,,0,4178_5-B,5_1006242_1_6
ST.5,20230224_-----S-_52,518003,Nordlingaholt,,0,4175_5-A,5_1006242_1_6
ST.5,20230224_-----S-_52,518004,Nordlingaholt,,0,4181_5-C,5_1006242_1_6
ST.5,20230224_-----S-_52,518009,Nordlingaholt,,0,4181_5-C,5_1006242_1_6
ST.5,20230224_-----S-_52,518061,Nautholl,,1,4181_5-C,5_f5_1005361_2_56
ST.5,20230224_-----S-_52,518082,Nautholl,,1,4178_5-B,5_f5_1005361_2_56
ST.5,20230224_-----S-_52,518083,Nautholl,,1,4181_5-C,5_f5_1005361_2_56
ST.5,20230224_-----S-_52,518084,Nautholl,,1,4175_5-A,5_f5_1005361_2_56
ST.5,20230224_-----S-_52,518085,Nautholl,,1,4178_5-B,5_f5_1005361_2_56
ST.5,20230224_-----S-_52,518086,Nautholl,,1,4175_5-A,5_f5_1005361_2_56
ST.5,20230224_-----S-_52,518087,Nautholl,,1,4181_5-C,5_f5_1005361_2_56
ST.5,20230224_-----S-_52,518088,Nautholl,,1,4178_5-B,5_f5_1005361_2_56
ST.5,20230224_-----S-_52,518092,Nautholl,,1,4181_5-C,5_f5_1005361_2_56
ST.5,20230224_-----S-_52,518093,Nautholl,,1,4175_5-A,5_f5_1005361_2_56
ST.5,20230224_-----S-_52,518095,Nautholl,,1,4175_5-A,5_f5_1005361_2_56
ST.5,20230224_-----S-_52,518096,Nautholl,,1,4178_5-B,5_f5_1005361_2_56
ST.5,20230224_-----S-_52,518101,Nautholl,,1,4175_5-A,5_f5_1005361_2_56
ST.5,20230224_-----S-_52,518102,Nautholl,,1,4178_5-B,5_f5_1005361_2_56
ST.5,20230224_-----S-_52,518103,Nautholl,,1,4181_5-C,5_f5_1005361_2_56
ST.5,20230224_-----S-_55,517945,Nordlingaholt,,0,4175_5-A,5_1006242_1_6
ST.5,20230224_-----S-_55,517958,Nordlingaholt,,0,4178_5-B,5_1006242_1_6
ST.5,20230224_-----S-_55,517980,Nordlingaholt,,0,4178_5-B,5_1006242_1_6
ST.5,20230224_-----S-_55,517981,Nordlingaholt,,0,4181_5-C,5_1006242_1_6
ST.5,20230224_-----S-_55,517982,Nordlingaholt,,0,4175_5-A,5_1006242_1_6
ST.5,20230224_-----S-_55,517983,Nordlingaholt,,0,4178_5-B,5_1006242_1_6
ST.5,20230224_-----S-_55,517984,Nordlingaholt,,0,4181_5-C,5_1006242_1_6
ST.5,20230224_-----S-_55,517985,Nordlingaholt,,0,4175_5-A,5_1006242_1_6
ST.5,20230224_-----S-_55,517986,Nordlingaholt,,0,4178_5-B,5_1006242_1_6
ST.5,20230224_-----S-_55,517987,Nordlingaholt,,0,4175_5-A,5_1006242_1_6
ST.5,20230224_-----S-_55,518010,Nordlingaholt,,0,4181_5-C,5_1006242_1_6
ST.5,20230224_-----S-_55,518011,Nordlingaholt,,0,4175_5-A,5_1006242_1_6
ST.5,20230224_-----S-_55,518012,Nordlingaholt,,0,4181_5-C,5_1006242_1_6
ST.5,20230224_-----S-_55,518013,Nordlingaholt,,0,4178_5-B,5_1006242_1_6
ST.5,20230224_-----S-_55,518014,Nordlingaholt,,0,4181_5-C,5_1006242_1_6
ST.5,20230224_-----S-_55,518015,Nordlingaholt,,0,4175_5-A,5_1006242_1_6
ST.5,20230224_-----S-_55,518016,Nordlingaholt,,0,4178_5-B,5_1006242_1_6
ST.5,20230224_-----S-_55,518017,Nordlingaholt,,0,4181_5-C,5_1006242_1_6
ST.5,20230224_-----S-_55,518056,Nautholl,,1,4175_5-A,5_f5_1005361_2_56
ST.5,20230224_-----S-_55,518057,Nautholl,,1,4178_5-B,5_f5_1005361_2_56
ST.5,20230224_-----S-_55,518058,Nautholl,,1,4181_5-C,5_f5_1005361_2_56
ST.5,20230224_-----S-_55,518059,Nautholl,,1,4175_5-A,5_f5_1005361_2_56
ST.5,20230224_-----S-_55,518060,Nautholl,,1,4178_5-B,5_f5_1005361_2_56
ST.5,20230224_-----S-_55,518118,Nautholl,,1,4175_5-A,5_f5_1005361_2_56
ST.5,20230224_-----S-_55,518119,Nautholl,,1,4175_5-A,5_f5_1005361_2_56
ST.5,20230224_-----S-_55,518120,Nautholl,,1,4178_5-B,5_f5_1005361_2_56
ST.5,20230224_-----S-_55,518121,Nautholl,,1,4181_5-C,5_f5_1005361_2_56
ST.5,20230224_-----S-_55,518122,Nautholl,,1,4175_5-A,5_f5_1005361_2_56
ST.5,20230224_-----S-_55,518123,Nautholl,,1,4178_5-B,5_f5_1005361_2_56
ST.5,20230224_-----S-_55,518124,Nautholl,,1,4181_5-C,5_f5_1005361_2_56
ST.5,20230224_-----S-_55,518125,Nautholl,,1,4181_5-C,5_f5_1005361_2_56
ST.5,20230224_-----S-_55,518126,Nautholl,,1,4178_5-B,5_f5_1005361_2_56
ST.5,20230224_-----S-_55,518127,Nautholl,,1,4175_5-A,5_f5_1005361_2_56
ST.5,20230224_-----S-_55,518128,Nautholl,,1,4178_5-B,5_f5_1005361_2_56
ST.5,20230224_-----S-_55,518129,Nautholl,,1,4181_5-C,5_f5_1005361_2_56
ST.5,20230224_MTWTF--_54,517902,Nordlingaholt,,0,4176_5-A,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517903,Nordlingaholt,,0,4182_5-C,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517904,Nordlingaholt,,0,4183_5-D,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517905,Nordlingaholt,,0,4184_5-E,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517906,Nordlingaholt,,0,4179_5-B,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517907,Nordlingaholt,,0,4176_5-A,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517908,Nordlingaholt,,0,4176_5-A,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517909,Nordlingaholt,,0,4182_5-C,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517910,Nordlingaholt,,0,4182_5-C,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517911,Nordlingaholt,,0,4179_5-B,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517912,Nordlingaholt,,0,4184_5-E,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517913,Nordlingaholt,,0,4176_5-A,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517914,Nordlingaholt,,0,4182_5-C,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517915,Nordlingaholt,,0,4183_5-D,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517916,Nordlingaholt,,0,4184_5-E,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517917,Nordlingaholt,,0,4179_5-B,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517918,Nordlingaholt,,0,4176_5-A,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517919,Nordlingaholt,,0,4182_5-C,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517920,Nordlingaholt,,0,4183_5-D,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517921,Nordlingaholt,,0,4179_5-B,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517922,Nordlingaholt,,0,4183_5-D,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517923,Nordlingaholt,,0,4184_5-E,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517924,Nordlingaholt,,0,4176_5-A,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517925,Nordlingaholt,,0,4182_5-C,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517926,Nordlingaholt,,0,4179_5-B,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517927,Nordlingaholt,,0,4176_5-A,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517928,Nordlingaholt,,0,4182_5-C,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517929,Nordlingaholt,,0,4179_5-B,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517930,Nordlingaholt,,0,4176_5-A,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517931,Nordlingaholt,,0,4182_5-C,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517932,Nordlingaholt,,0,4176_5-A,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517933,Nordlingaholt,,0,4182_5-C,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517934,Nordlingaholt,,0,4179_5-B,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517935,Nordlingaholt,,0,4183_5-D,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517936,Nordlingaholt,,0,4183_5-D,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517937,Nordlingaholt,,0,4184_5-E,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517938,Nordlingaholt,,0,4179_5-B,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517939,Nordlingaholt,,0,4179_5-B,5_1006242_1_1
ST.5,20230224_MTWTF--_54,517942,Nordlingaholt,,0,4176_5-A,5_1006242_1_3
ST.5,20230224_MTWTF--_54,517943,Nordlingaholt,,0,4184_5-E,5_1006242_1_3
ST.5,20230224_MTWTF--_54,517944,Nordlingaholt,,0,4179_5-B,5_1006242_1_3
ST.5,20230224_MTWTF--_54,517950,Nordlingaholt,,0,4176_5-A,5_1006242_1_6
ST.5,20230224_MTWTF--_54,517951,Nordlingaholt,,0,4182_5-C,5_1006242_1_6
ST.5,20230224_MTWTF--_54,517952,Nordlingaholt,,0,4182_5-C,5_1006242_1_6
ST.5,20230224_MTWTF--_54,517953,Nordlingaholt,,0,4179_5-B,5_1006242_1_6
ST.5,20230224_MTWTF--_54,517954,Nordlingaholt,,0,4176_5-A,5_1006242_1_6
ST.5,20230224_MTWTF--_54,517992,Nordlingaholt,,0,4176_5-A,5_1006242_1_6
ST.5,20230224_MTWTF--_54,517993,Nordlingaholt,,0,4182_5-C,5_1006242_1_6
ST.5,20230224_MTWTF--_54,518005,Nordlingaholt,,0,4179_5-B,5_1006242_1_6
ST.5,20230224_MTWTF--_54,518006,Nordlingaholt,,0,4182_5-C,5_1006242_1_6
ST.5,20230224_MTWTF--_54,518007,Nordlingaholt,,0,4176_5-A,5_1006242_1_6
ST.5,20230224_MTWTF--_54,518008,Nordlingaholt,,0,4179_5-B,5_1006242_1_6
ST.5,20230224_MTWTF--_54,518019,Nautholl,,1,4176_5-A,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518020,Nautholl,,1,4183_5-D,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518021,Nautholl,,1,4184_5-E,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518022,Nautholl,,1,4179_5-B,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518023,Nautholl,,1,4176_5-A,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518024,Nautholl,,1,4182_5-C,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518025,Nautholl,,1,4183_5-D,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518026,Nautholl,,1,4184_5-E,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518027,Nautholl,,1,4183_5-D,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518028,Nautholl,,1,4184_5-E,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518029,Nautholl,,1,4176_5-A,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518030,Nautholl,,1,4182_5-C,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518031,Nautholl,,1,4179_5-B,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518032,Nautholl,,1,4179_5-B,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518033,Nautholl,,1,4176_5-A,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518034,Nautholl,,1,4182_5-C,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518035,Nautholl,,1,4183_5-D,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518036,Nautholl,,1,4184_5-E,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518037,Nautholl,,1,4179_5-B,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518038,Nautholl,,1,4176_5-A,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518039,Nautholl,,1,4182_5-C,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518040,Nautholl,,1,4176_5-A,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518041,Nautholl,,1,4182_5-C,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518042,Nautholl,,1,4179_5-B,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518043,Nautholl,,1,4176_5-A,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518044,Nautholl,,1,4182_5-C,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518045,Nautholl,,1,4179_5-B,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518046,Nautholl,,1,4176_5-A,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518047,Nautholl,,1,4182_5-C,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518048,Nautholl,,1,4179_5-B,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518049,Nautholl,,1,4182_5-C,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518050,Nautholl,,1,4179_5-B,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518051,Nautholl,,1,4183_5-D,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518052,Nautholl,,1,4184_5-E,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518053,Nautholl,,1,4176_5-A,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518054,Nautholl,,1,4179_5-B,5_f5_1005361_2_51
ST.5,20230224_MTWTF--_54,518066,Nautholl,,1,4176_5-A,5_f5_1005361_2_56
ST.5,20230224_MTWTF--_54,518067,Nautholl,,1,4182_5-C,5_f5_1005361_2_56
ST.5,20230224_MTWTF--_54,518068,Nautholl,,1,4179_5-B,5_f5_1005361_2_56
ST.5,20230224_MTWTF--_54,518069,Nautholl,,1,4176_5-A,5_f5_1005361_2_56
ST.5,20230224_MTWTF--_54,518070,Nautholl,,1,4182_5-C,5_f5_1005361_2_56
ST.5,20230224_MTWTF--_54,518081,Nautholl,,1,4184_5-E,5_f5_1005361_2_56
ST.5,20230224_MTWTF--_54,518089,Nautholl,,1,4182_5-C,5_f5_1005361_2_56
ST.5,20230224_MTWTF--_54,518090,Nautholl,,1,4176_5-A,5_f5_1005361_2_56
ST.5,20230224_MTWTF--_54,518091,Nautholl,,1,4179_5-B,5_f5_1005361_2_56
ST.5,20230224_MTWTF--_54,518094,Nautholl,,1,4183_5-D,5_f5_1005361_2_56
ST.5,20230224_MTWTF--_54,518097,Nautholl,,1,4179_5-B,5_f5_1005361_2_56
ST.5,20230224_MTWTF--_54,518098,Nautholl,,1,4182_5-C,5_f5_1005361_2_56
ST.5,20230224_MTWTF--_54,518099,Nautholl,,1,4179_5-B,5_f5_1005361_2_56
ST.5,20230224_MTWTF--_54,518100,Nautholl,,1,4176_5-A,5_f5_1005361_2_56
ST.6,20220814_MTWTF--_8,514792,Egilsholl,,0,5823_6-A,6_f6_1005866_1_2
ST.6,20220814_MTWTF--_8,514793,Egilsholl,,0,4197_6-D,6_f6_1005866_1_2
ST.6,20220814_MTWTF--_8,514794,Egilsholl,,0,4191_6-B,6_f6_1005866_1_2
ST.6,20220814_MTWTF--_8,514795,Egilsholl,,0,4199_6-F,6_f6_1005866_1_2
ST.6,20220814_MTWTF--_8,514796,Egilsholl,,0,5822_6-E,6_f6_1005866_1_2
ST.6,20220814_MTWTF--_8,514797,Egilsholl,,0,4194_6-C,6_f6_1005866_1_2
ST.6,20220814_MTWTF--_8,514798,Egilsholl,,0,5823_6-A,6_f6_1005866_1_2
ST.6,20220814_MTWTF--_8,514799,Egilsholl,,0,4197_6-D,6_f6_1005866_1_2
